dummy,pos_x,pos_y,pos_z,b827ebfd7811,000000000402,b827ebf7d096,000000000202,000000000201,000000000301,000000000401,b827eb4521b4,000000000101,000000000102,000000000302,b827eb917e19
0,0.16,15.33,1.85,-84,-78,-82,-73,-63,-74,-80,-70,-71,-77,-77,-75
0,0.16,15.33,1.85,-86,-76,-82,-74,-63,-74,-80,-70,-71,-77,-86,-74
0,0.16,15.33,1.85,-84,-72,-81,-74,-63,-74,-84,-76,-84,-77,-82,-80
0,0.16,15.33,1.85,-81,-75,-81,-73,-63,-74,-76,-70,-78,-77,-77,-70
0,0.16,15.33,1.85,-81,-77,-81,-73,-63,-74,-78,-73,-71,-77,-77,-72
0,0.16,15.33,1.85,-81,-77,-82,-73,-63,-77,-79,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-86,-74,-82,-74,-70,-77,-83,-76,-84,-72,-86,-77
0,0.16,15.33,1.85,-84,-73,-81,-73,-63,-76,-78,-75,-84,-77,-77,-79
0,0.16,15.33,1.85,-81,-74,-81,-73,-63,-86,-76,-76,-85,-77,-77,-74
0,0.16,15.33,1.85,-81,-75,-82,-73,-67,-77,-78,-76,-85,-77,-86,-74
0,0.16,15.33,1.85,-81,-75,-81,-73,-63,-74,-76,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-85,-75,-81,-74,-63,-74,-80,-73,-84,-75,-76,-74
0,0.16,15.33,1.85,-84,-78,-80,-74,-63,-76,-80,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-81,-75,-82,-73,-63,-86,-78,-76,-69,-77,-77,-72
0,0.16,15.33,1.85,-86,-72,-81,-74,-63,-74,-84,-75,-84,-72,-77,-80
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-86,-78,-73,-71,-78,-77,-72
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-84,-78,-82,-73,-70,-77,-76,-70,-70,-77,-86,-75
0,0.16,15.33,1.85,-84,-73,-82,-74,-63,-74,-80,-75,-85,-77,-77,-79
0,0.16,15.33,1.85,-81,-77,-81,-73,-63,-76,-77,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-83,-74,-82,-74,-63,-76,-81,-76,-85,-72,-77,-77
0,0.16,15.33,1.85,-86,-75,-82,-74,-63,-86,-83,-76,-85,-75,-77,-77
0,0.16,15.33,1.85,-80,-75,-82,-71,-67,-77,-79,-76,-68,-76,-86,-74
0,0.16,15.33,1.85,-83,-75,-83,-74,-67,-78,-81,-88,-68,-75,-85,-74
0,0.16,15.33,1.85,-84,-78,-81,-73,-63,-77,-80,-70,-71,-77,-77,-75
0,0.16,15.33,1.85,-87,-76,-81,-74,-63,-74,-80,-73,-71,-72,-76,-75
0,0.16,15.33,1.85,-84,-72,-82,-74,-63,-76,-80,-76,-85,-77,-77,-80
0,0.16,15.33,1.85,-86,-75,-80,-74,-63,-76,-79,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-84,-78,-82,-74,-63,-76,-80,-73,-71,-72,-77,-75
0,0.16,15.33,1.85,-81,-74,-82,-73,-63,-76,-81,-75,-85,-77,-77,-74
0,0.16,15.33,1.85,-80,-74,-81,-73,-63,-74,-76,-70,-71,-77,-77,-72
0,0.16,15.33,1.85,-79,-75,-82,-68,-67,-77,-79,-76,-68,-72,-86,-80
0,0.16,15.33,1.85,-84,-75,-82,-74,-70,-78,-79,-75,-70,-72,-85,-79
0,0.16,15.33,1.85,-80,-78,-82,-73,-63,-76,-79,-73,-71,-72,-82,-75
0,0.16,15.33,1.85,-83,-74,-84,-71,-67,-77,-82,-89,-85,-77,-85,-74
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-81,-76,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-81,-75,-81,-73,-63,-74,-80,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-83,-74,-82,-74,-70,-77,-84,-76,-77,-72,-87,-80
0,0.16,15.33,1.85,-84,-76,-80,-74,-63,-74,-80,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-76,-76,-73,-71,-77,-77,-72
0,0.16,15.33,1.85,-84,-76,-81,-74,-63,-74,-80,-70,-71,-77,-77,-74
0,0.16,15.33,1.85,-81,-76,-81,-73,-63,-74,-76,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-81,-75,-82,-73,-63,-77,-78,-76,-68,-77,-86,-74
0,0.16,15.33,1.85,-83,-78,-80,-74,-63,-76,-80,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-80,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-87,-72,-82,-74,-70,-77,-84,-76,-84,-72,-86,-80
0,0.16,15.33,1.85,-81,-78,-80,-73,-63,-74,-76,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-84,-75,-82,-74,-67,-78,-83,-76,-71,-77,-86,-77
0,0.16,15.33,1.85,-80,-74,-83,-73,-63,-76,-78,-89,-78,-77,-77,-74
0,0.16,15.33,1.85,-84,-78,-81,-74,-70,-77,-80,-70,-71,-77,-77,-75
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-84,-76,-82,-74,-67,-80,-80,-73,-71,-77,-77,-74
0,0.16,15.33,1.85,-84,-73,-81,-74,-63,-74,-80,-70,-71,-77,-77,-75
0,0.16,15.33,1.85,-84,-74,-82,-74,-63,-77,-82,-76,-85,-77,-85,-77
0,0.16,15.33,1.85,-81,-78,-80,-73,-63,-74,-76,-70,-70,-77,-77,-70
0,0.16,15.33,1.85,-81,-78,-80,-73,-63,-74,-76,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-86,-73,-82,-74,-63,-74,-83,-76,-84,-72,-76,-79
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-80,-78,-81,-73,-63,-74,-78,-71,-71,-77,-77,-70
0,0.16,15.33,1.85,-79,-72,-82,-74,-67,-76,-79,-77,-84,-72,-85,-80
0,0.16,15.33,1.85,-80,-75,-81,-73,-67,-77,-79,-75,-70,-77,-84,-80
0,0.16,15.33,1.85,-84,-78,-81,-73,-63,-74,-76,-70,-70,-77,-77,-75
0,0.16,15.33,1.85,-86,-73,-82,-74,-70,-74,-84,-76,-85,-72,-77,-79
0,0.16,15.33,1.85,-81,-76,-81,-73,-63,-74,-76,-70,-71,-77,-77,-70
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-76,-76,-70,-70,-77,-77,-70
0,0.16,15.33,1.85,-81,-78,-80,-73,-63,-74,-76,-70,-70,-77,-77,-70
0,0.16,15.33,1.85,-83,-75,-84,-74,-70,-77,-83,-76,-77,-72,-85,-77
0,0.16,15.33,1.85,-81,-77,-82,-73,-63,-74,-77,-73,-71,-77,-76,-72
0,0.16,15.33,1.85,-81,-74,-80,-73,-63,-76,-79,-76,-85,-77,-85,-74
0,0.16,15.33,1.85,-80,-76,-81,-73,-63,-74,-80,-70,-78,-77,-76,-69
0,0.16,15.33,1.85,-87,-75,-83,-74,-70,-77,-83,-77,-85,-72,-86,-77
0,0.16,15.33,1.85,-81,-78,-81,-73,-63,-74,-76,-73,-71,-77,-77,-70
0,0.16,15.33,1.85,-79,-75,-84,-68,-62,-77,-79,-89,-67,-79,-86,-74
0,0.16,15.33,1.85,-84,-73,-82,-74,-67,-77,-84,-76,-85,-72,-87,-79
0,0.16,15.33,1.85,-84,-77,-82,-74,-70,-77,-78,-73,-78,-72,-86,-75
0,0.16,15.33,1.85,-81,-75,-83,-71,-63,-76,-79,-76,-70,-77,-77,-74
0,0.16,15.33,1.85,-86,-73,-81,-74,-63,-76,-80,-70,-71,-77,-77,-69
0,0.16,15.33,1.85,-84,-76,-81,-74,-67,-74,-80,-70,-71,-77,-77,-74
0,0.16,15.33,1.85,-81,-75,-82,-73,-63,-77,-79,-76,-70,-72,-86,-74
0,0.16,15.33,1.85,-86,-73,-81,-73,-63,-74,-80,-70,-71,-77,-76,-69
0,0.16,15.33,1.85,-80,-75,-82,-71,-63,-78,-78,-88,-68,-79,-77,-74
0,0.16,2.19,1.85,-85,-92,-90,-79,-75,-75,-72,-68,-76,-69,-83,-78
0,0.16,2.19,1.85,-87,-92,-91,-77,-75,-75,-71,-67,-76,-69,-77,-72
0,0.16,2.19,1.85,-86,-91,-91,-78,-75,-75,-69,-68,-76,-69,-78,-75
0,0.16,2.19,1.85,-86,-91,-92,-79,-75,-75,-72,-68,-76,-69,-78,-71
0,0.16,2.19,1.85,-85,-91,-92,-78,-75,-75,-72,-68,-76,-68,-82,-75
0,0.16,2.19,1.85,-84,-91,-91,-78,-75,-75,-72,-68,-76,-69,-81,-79
0,0.16,2.19,1.85,-82,-90,-90,-78,-75,-75,-70,-72,-76,-69,-78,-76
0,0.16,2.19,1.85,-86,-91,-91,-77,-75,-75,-72,-68,-76,-69,-77,-75
0,0.16,2.19,1.85,-86,-90,-91,-78,-75,-75,-72,-68,-76,-69,-78,-72
0,0.16,2.19,1.85,-87,-91,-91,-78,-75,-75,-72,-68,-76,-69,-78,-71
0,0.16,2.19,1.85,-87,-90,-91,-78,-75,-75,-71,-68,-76,-69,-78,-75
0,0.16,2.19,1.85,-88,-91,-91,-78,-75,-75,-71,-69,-76,-69,-78,-78
0,0.16,2.19,1.85,-85,-90,-89,-78,-75,-80,-71,-74,-71,-73,-78,-75
0,0.16,2.19,1.85,-86,-90,-90,-78,-75,-75,-71,-69,-76,-68,-78,-75
0,0.16,2.19,1.85,-87,-92,-91,-78,-75,-75,-72,-68,-76,-69,-77,-71
0,0.16,2.19,1.85,-87,-92,-90,-78,-75,-75,-72,-68,-75,-68,-77,-71
0,0.16,2.19,1.85,-85,-92,-92,-78,-75,-75,-72,-68,-76,-69,-78,-75
0,0.16,2.19,1.85,-86,-91,-91,-77,-75,-75,-71,-74,-71,-73,-78,-75
0,0.16,2.19,1.85,-84,-92,-91,-78,-75,-75,-72,-68,-76,-69,-78,-78
0,0.16,2.19,1.85,-86,-91,-90,-77,-75,-75,-72,-74,-76,-69,-78,-75
0,0.16,2.19,1.85,-84,-90,-91,-78,-75,-75,-72,-69,-76,-68,-82,-78
0,0.16,2.19,1.85,-84,-92,-92,-77,-75,-75,-72,-68,-75,-69,-78,-78
0,0.16,2.19,1.85,-84,-91,-90,-78,-75,-75,-72,-69,-75,-69,-82,-78
0,0.16,2.19,1.85,-87,-92,-90,-78,-75,-75,-70,-74,-71,-73,-77,-71
0,0.16,2.19,1.85,-86,-91,-91,-77,-75,-75,-72,-74,-71,-69,-78,-71
0,0.16,2.19,1.85,-84,-91,-90,-78,-75,-75,-72,-68,-76,-69,-77,-78
0,0.16,2.19,1.85,-85,-91,-90,-78,-75,-75,-72,-74,-71,-69,-78,-75
0,0.16,2.19,1.85,-86,-89,-90,-78,-75,-75,-72,-74,-71,-69,-77,-71
0,0.16,2.19,1.85,-84,-90,-92,-77,-74,-75,-72,-69,-71,-73,-78,-78
0,0.16,2.19,1.85,-86,-91,-90,-77,-75,-75,-72,-74,-71,-72,-78,-71
0,0.16,2.19,1.85,-84,-92,-91,-78,-76,-75,-72,-68,-76,-69,-77,-71
0,0.16,2.19,1.85,-85,-93,-91,-78,-76,-75,-72,-74,-74,-69,-77,-74
0,0.16,2.19,1.85,-87,-92,-90,-77,-75,-75,-72,-71,-71,-69,-78,-75
0,0.16,2.19,1.85,-87,-84,-90,-78,-75,-75,-72,-69,-71,-68,-80,-78
0,0.16,2.19,1.85,-87,-91,-90,-77,-75,-75,-72,-74,-71,-73,-77,-75
0,0.16,2.19,1.85,-84,-84,-90,-78,-75,-78,-72,-69,-75,-68,-82,-78
0,0.16,2.19,1.85,-84,-87,-91,-78,-75,-75,-72,-69,-76,-69,-81,-78
0,0.16,2.19,1.85,-85,-91,-90,-75,-75,-75,-72,-75,-71,-71,-77,-71
0,0.16,2.19,1.85,-87,-92,-88,-77,-75,-78,-71,-72,-71,-69,-78,-75
0,0.16,2.19,1.85,-86,-90,-90,-77,-75,-75,-72,-70,-71,-73,-78,-77
0,0.16,2.19,1.85,-84,-91,-90,-77,-75,-75,-72,-71,-74,-69,-77,-71
0,0.16,2.19,1.85,-84,-84,-89,-78,-75,-80,-72,-69,-76,-69,-77,-78
0,0.16,2.19,1.85,-84,-90,-91,-77,-75,-75,-72,-72,-71,-71,-78,-75
0,0.16,2.19,1.85,-84,-91,-90,-78,-75,-75,-72,-74,-71,-69,-77,-75
0,0.16,6.57,1.85,-78,-77,-89,-72,-71,-81,-80,-71,-69,-53,-83,-73
0,0.16,6.57,1.85,-82,-77,-89,-72,-71,-81,-79,-71,-69,-53,-83,-70
0,0.16,6.57,1.85,-87,-77,-89,-69,-70,-78,-80,-71,-69,-53,-80,-71
0,0.16,6.57,1.85,-82,-78,-88,-69,-71,-78,-73,-70,-71,-53,-80,-72
0,0.16,6.57,1.85,-86,-73,-89,-71,-71,-81,-80,-72,-68,-53,-78,-70
0,0.16,6.57,1.85,-87,-77,-89,-71,-72,-78,-79,-70,-68,-53,-72,-70
0,0.16,6.57,1.85,-87,-77,-89,-72,-72,-77,-80,-71,-72,-53,-81,-70
0,0.16,6.57,1.85,-82,-78,-88,-71,-71,-81,-80,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-89,-78,-89,-69,-70,-77,-74,-70,-72,-53,-83,-73
0,0.16,6.57,1.85,-83,-78,-90,-69,-72,-78,-73,-70,-71,-53,-78,-71
0,0.16,6.57,1.85,-82,-77,-89,-70,-70,-81,-77,-70,-71,-53,-80,-71
0,0.16,6.57,1.85,-78,-73,-88,-71,-72,-81,-80,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-87,-78,-89,-69,-71,-77,-73,-70,-72,-53,-83,-73
0,0.16,6.57,1.85,-86,-74,-89,-70,-71,-81,-77,-70,-68,-61,-78,-70
0,0.16,6.57,1.85,-78,-78,-89,-70,-72,-81,-77,-70,-69,-53,-72,-71
0,0.16,6.57,1.85,-89,-77,-88,-69,-71,-78,-74,-70,-72,-53,-72,-70
0,0.16,6.57,1.85,-86,-77,-89,-69,-72,-78,-74,-70,-72,-53,-77,-72
0,0.16,6.57,1.85,-78,-78,-89,-70,-72,-81,-80,-70,-69,-53,-83,-72
0,0.16,6.57,1.85,-82,-77,-89,-71,-71,-81,-80,-70,-69,-53,-77,-72
0,0.16,6.57,1.85,-82,-77,-89,-69,-71,-78,-73,-70,-69,-53,-78,-72
0,0.16,6.57,1.85,-84,-78,-89,-69,-69,-78,-73,-70,-72,-53,-83,-73
0,0.16,6.57,1.85,-88,-78,-89,-69,-71,-77,-73,-70,-72,-53,-83,-73
0,0.16,6.57,1.85,-78,-69,-88,-83,-69,-81,-79,-70,-67,-61,-81,-70
0,0.16,6.57,1.85,-89,-78,-89,-69,-72,-78,-73,-70,-72,-53,-79,-72
0,0.16,6.57,1.85,-86,-77,-88,-72,-71,-81,-80,-71,-69,-53,-78,-70
0,0.16,6.57,1.85,-78,-77,-88,-69,-71,-81,-73,-70,-70,-53,-83,-72
0,0.16,6.57,1.85,-88,-78,-89,-71,-72,-78,-74,-70,-72,-53,-73,-73
0,0.16,6.57,1.85,-79,-77,-88,-72,-69,-81,-79,-70,-69,-53,-83,-70
0,0.16,6.57,1.85,-78,-78,-88,-71,-69,-81,-80,-70,-69,-53,-82,-72
0,0.16,6.57,1.85,-88,-77,-89,-69,-72,-78,-73,-70,-72,-53,-83,-72
0,0.16,6.57,1.85,-86,-78,-88,-70,-71,-77,-77,-70,-72,-53,-78,-70
0,0.16,6.57,1.85,-88,-78,-90,-71,-72,-78,-73,-70,-69,-53,-72,-73
0,0.16,6.57,1.85,-78,-73,-89,-72,-71,-81,-77,-70,-69,-57,-78,-73
0,0.16,6.57,1.85,-89,-78,-89,-72,-72,-80,-79,-70,-71,-53,-78,-73
0,0.16,6.57,1.85,-87,-78,-89,-69,-71,-77,-73,-71,-72,-53,-83,-72
0,0.16,6.57,1.85,-86,-77,-89,-71,-72,-81,-80,-70,-69,-53,-76,-71
0,0.16,6.57,1.85,-78,-77,-89,-71,-71,-81,-80,-71,-69,-53,-78,-71
0,0.16,6.57,1.85,-89,-77,-89,-71,-72,-77,-74,-70,-72,-53,-73,-73
0,0.16,6.57,1.85,-87,-77,-89,-71,-70,-78,-79,-71,-68,-53,-81,-70
0,0.16,6.57,1.85,-82,-69,-89,-71,-70,-81,-79,-70,-67,-60,-78,-70
0,0.16,6.57,1.85,-79,-77,-89,-69,-72,-81,-77,-70,-71,-53,-83,-73
0,0.16,6.57,1.85,-87,-78,-89,-69,-71,-78,-74,-70,-71,-53,-78,-72
0,0.16,6.57,1.85,-88,-78,-88,-71,-71,-78,-80,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-86,-77,-88,-69,-71,-81,-79,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-88,-78,-89,-72,-71,-78,-73,-71,-72,-53,-72,-70
0,0.16,6.57,1.85,-85,-77,-89,-72,-71,-77,-77,-71,-72,-53,-79,-71
0,0.16,6.57,1.85,-84,-77,-88,-69,-69,-77,-74,-70,-72,-53,-82,-72
0,0.16,6.57,1.85,-78,-77,-88,-69,-69,-78,-73,-70,-71,-53,-83,-73
0,0.16,6.57,1.85,-78,-77,-89,-71,-71,-78,-79,-70,-69,-53,-80,-70
0,0.16,6.57,1.85,-78,-77,-89,-69,-69,-81,-79,-70,-69,-53,-78,-72
0,0.16,6.57,1.85,-78,-69,-88,-83,-69,-81,-80,-71,-67,-61,-83,-72
0,0.16,6.57,1.85,-88,-78,-89,-71,-71,-77,-74,-70,-71,-53,-76,-70
0,0.16,6.57,1.85,-88,-77,-89,-71,-72,-78,-73,-70,-69,-53,-76,-71
0,0.16,6.57,1.85,-78,-77,-89,-69,-69,-77,-73,-70,-72,-53,-81,-73
0,0.16,6.57,1.85,-78,-69,-89,-83,-69,-81,-80,-70,-67,-60,-81,-71
0,0.16,6.57,1.85,-88,-78,-89,-71,-72,-78,-79,-70,-69,-53,-73,-71
0,0.16,6.57,1.85,-86,-69,-88,-77,-72,-81,-80,-70,-67,-61,-75,-70
0,0.16,6.57,1.85,-89,-78,-90,-71,-72,-77,-73,-70,-69,-53,-72,-71
0,0.16,6.57,1.85,-82,-78,-88,-72,-71,-77,-74,-71,-71,-53,-73,-71
0,0.16,6.57,1.85,-83,-77,-89,-71,-71,-78,-77,-70,-71,-53,-78,-71
0,0.16,6.57,1.85,-85,-74,-88,-78,-71,-81,-79,-71,-68,-53,-78,-71
0,0.16,6.57,1.85,-88,-78,-89,-72,-71,-78,-79,-70,-69,-53,-72,-72
0,0.16,6.57,1.85,-87,-77,-89,-69,-71,-81,-74,-70,-72,-53,-78,-71
0,0.16,6.57,1.85,-85,-78,-89,-71,-71,-77,-80,-71,-68,-53,-72,-71
0,0.16,6.57,1.85,-78,-78,-89,-70,-69,-78,-76,-70,-72,-53,-78,-71
0,0.16,6.57,1.85,-89,-78,-89,-71,-72,-77,-74,-70,-69,-52,-72,-72
0,0.16,6.57,1.85,-83,-77,-89,-69,-71,-81,-79,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-89,-77,-89,-71,-72,-77,-73,-70,-69,-53,-72,-71
0,0.16,6.57,1.85,-88,-78,-89,-71,-71,-78,-77,-70,-69,-53,-79,-71
0,0.16,6.57,1.85,-78,-69,-89,-69,-69,-81,-76,-70,-72,-60,-83,-73
0,0.16,6.57,1.85,-89,-77,-89,-72,-71,-78,-73,-70,-71,-53,-73,-71
0,0.16,6.57,1.85,-85,-78,-87,-72,-71,-77,-73,-72,-69,-53,-76,-71
0,0.16,6.57,1.85,-78,-78,-88,-69,-69,-81,-77,-71,-71,-53,-78,-72
0,0.16,6.57,1.85,-83,-78,-88,-71,-69,-78,-77,-70,-69,-53,-81,-73
0,0.16,6.57,1.85,-89,-77,-89,-69,-71,-77,-73,-70,-72,-53,-83,-72
0,0.16,6.57,1.85,-89,-77,-89,-71,-72,-77,-79,-70,-69,-53,-77,-71
0,0.16,6.57,1.85,-78,-77,-89,-69,-71,-81,-79,-70,-69,-53,-83,-73
0,0.16,6.57,1.85,-87,-78,-89,-71,-71,-81,-80,-70,-69,-53,-78,-70
0,0.16,6.57,1.85,-86,-69,-88,-83,-70,-81,-80,-70,-67,-60,-78,-71
0,0.16,6.57,1.85,-89,-78,-89,-69,-70,-77,-73,-70,-72,-53,-82,-73
0,0.16,6.57,1.85,-85,-74,-88,-72,-71,-81,-79,-70,-69,-53,-78,-70
0,0.16,6.57,1.85,-79,-69,-88,-83,-69,-81,-80,-70,-67,-60,-82,-70
0,0.16,6.57,1.85,-87,-73,-89,-71,-72,-81,-76,-70,-72,-53,-78,-70
0,0.16,6.57,1.85,-78,-77,-88,-72,-72,-78,-73,-71,-69,-53,-72,-73
0,0.16,6.57,1.85,-88,-77,-89,-71,-72,-78,-74,-70,-69,-52,-73,-72
0,0.16,6.57,1.85,-88,-78,-89,-69,-71,-78,-77,-70,-72,-53,-77,-73
0,0.16,6.57,1.85,-85,-74,-89,-71,-71,-81,-80,-71,-68,-60,-76,-71
0,0.16,6.57,1.85,-82,-69,-88,-78,-71,-81,-79,-70,-68,-60,-78,-70
0,0.16,6.57,1.85,-78,-77,-89,-69,-69,-78,-74,-70,-72,-53,-83,-72
0,0.16,6.57,1.85,-89,-77,-89,-71,-72,-77,-74,-70,-69,-53,-72,-71
0,0.16,6.57,1.85,-78,-77,-89,-71,-69,-78,-73,-71,-69,-53,-83,-73
0,0.16,6.57,1.85,-87,-78,-89,-71,-72,-77,-74,-70,-69,-52,-76,-71
0,0.16,6.57,1.85,-83,-77,-89,-72,-71,-81,-79,-70,-68,-53,-78,-71
0,0.16,6.57,1.85,-88,-77,-89,-72,-71,-81,-79,-70,-69,-53,-76,-70
0,0.16,6.57,1.85,-78,-78,-90,-69,-69,-78,-73,-68,-72,-53,-82,-73
0,0.16,6.57,1.85,-85,-78,-88,-69,-72,-78,-79,-71,-69,-52,-75,-71
0,0.16,6.57,1.85,-83,-77,-88,-71,-71,-79,-77,-70,-71,-53,-81,-71
0,0.16,6.57,1.85,-78,-77,-88,-71,-71,-77,-73,-71,-72,-53,-78,-73
0,0.16,6.57,1.85,-78,-77,-88,-71,-71,-77,-73,-71,-69,-53,-78,-72
0,0.16,6.57,1.85,-86,-78,-89,-71,-71,-78,-81,-70,-69,-52,-78,-71
0,0.16,6.57,1.85,-84,-78,-89,-71,-71,-79,-80,-70,-69,-53,-77,-70
0,0.16,6.57,1.85,-84,-77,-89,-71,-72,-81,-79,-70,-69,-53,-73,-71
0,0.16,6.57,1.85,-89,-77,-89,-69,-71,-81,-79,-70,-69,-53,-83,-70
0,0.16,6.57,1.85,-82,-69,-89,-69,-70,-81,-79,-70,-72,-57,-77,-73
0,0.16,6.57,1.85,-89,-78,-89,-69,-72,-77,-73,-70,-69,-53,-72,-74
0,0.16,6.57,1.85,-88,-78,-89,-70,-72,-77,-73,-70,-69,-52,-75,-71
0,0.16,6.57,1.85,-89,-77,-89,-71,-72,-77,-74,-70,-72,-53,-72,-73
0,0.16,6.57,1.85,-85,-78,-89,-71,-72,-78,-73,-70,-69,-52,-75,-71
0,0.16,6.57,1.85,-82,-78,-89,-69,-70,-81,-79,-70,-70,-53,-80,-72
0,0.16,6.57,1.85,-85,-77,-88,-70,-71,-81,-80,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-82,-77,-89,-69,-71,-81,-79,-70,-71,-53,-81,-73
0,0.16,6.57,1.85,-82,-77,-89,-69,-72,-77,-73,-70,-71,-53,-80,-73
0,0.16,6.57,1.85,-88,-78,-89,-71,-72,-78,-74,-70,-69,-52,-73,-71
0,0.16,6.57,1.85,-88,-78,-88,-71,-72,-78,-77,-70,-69,-52,-73,-71
0,0.16,6.57,1.85,-85,-69,-89,-69,-69,-81,-79,-70,-72,-57,-83,-73
0,0.16,6.57,1.85,-82,-77,-89,-69,-70,-81,-73,-70,-72,-53,-83,-72
0,0.16,6.57,1.85,-84,-77,-89,-70,-70,-81,-73,-70,-72,-53,-77,-73
0,0.16,6.57,1.85,-82,-77,-89,-69,-71,-81,-79,-70,-69,-53,-79,-72
0,0.16,6.57,1.85,-85,-78,-88,-69,-72,-77,-73,-70,-69,-53,-73,-71
0,0.16,6.57,1.85,-89,-77,-89,-72,-72,-77,-73,-70,-69,-52,-72,-71
0,0.16,6.57,1.85,-88,-77,-89,-71,-70,-78,-77,-70,-72,-53,-78,-70
0,0.16,6.57,1.85,-87,-78,-89,-69,-72,-78,-76,-70,-69,-53,-78,-73
0,0.16,6.57,1.85,-78,-78,-89,-69,-69,-78,-73,-70,-72,-53,-77,-73
0,0.16,6.57,1.85,-88,-77,-89,-69,-70,-81,-79,-70,-72,-53,-78,-72
0,0.16,6.57,1.85,-89,-77,-89,-71,-72,-77,-74,-70,-69,-53,-73,-73
0,0.16,6.57,1.85,-82,-69,-88,-69,-71,-81,-81,-72,-67,-60,-81,-71
0,0.16,6.57,1.85,-79,-69,-88,-69,-69,-81,-79,-70,-72,-53,-83,-73
0,0.16,6.57,1.85,-88,-78,-89,-71,-70,-78,-73,-71,-72,-53,-75,-71
0,0.16,6.57,1.85,-86,-78,-90,-72,-71,-78,-77,-72,-69,-52,-78,-71
0,0.16,6.57,1.85,-88,-78,-89,-70,-71,-78,-79,-71,-69,-53,-78,-72
0,0.16,6.57,1.85,-88,-78,-89,-70,-71,-77,-76,-71,-69,-53,-78,-72
0,0.16,6.57,1.85,-89,-78,-89,-71,-69,-78,-73,-70,-72,-53,-73,-73
0,0.16,6.57,1.85,-82,-69,-88,-83,-71,-81,-80,-71,-67,-60,-81,-70
0,0.16,6.57,1.85,-87,-73,-89,-70,-71,-81,-79,-71,-71,-53,-78,-72
0,0.16,6.57,1.85,-78,-78,-89,-71,-71,-78,-74,-71,-69,-53,-73,-73
0,0.16,6.57,1.85,-89,-78,-89,-70,-71,-78,-73,-70,-69,-53,-73,-73
0,0.16,6.57,1.85,-78,-77,-89,-72,-71,-81,-79,-70,-69,-53,-78,-71
0,0.16,6.57,1.85,-85,-73,-89,-71,-71,-81,-79,-71,-69,-53,-79,-71
0,0.16,6.57,1.85,-78,-73,-89,-70,-71,-81,-79,-70,-69,-57,-82,-72
0,0.16,6.57,1.85,-88,-78,-89,-71,-72,-78,-76,-70,-69,-52,-76,-70
0,0.16,6.57,1.85,-82,-73,-88,-71,-72,-79,-79,-70,-69,-53,-80,-70
0,0.16,6.57,1.85,-88,-77,-90,-69,-71,-81,-79,-71,-69,-53,-79,-72
0,0.16,6.57,1.85,-83,-78,-89,-70,-71,-78,-76,-70,-69,-53,-78,-72
0,0.16,6.57,1.85,-89,-78,-89,-72,-69,-78,-73,-70,-72,-53,-72,-73
0,0.16,6.57,1.85,-78,-77,-88,-70,-71,-77,-77,-71,-69,-52,-78,-71
0,0.16,6.57,1.85,-79,-77,-89,-69,-69,-77,-73,-70,-72,-53,-83,-73
0,0.16,6.57,1.85,-88,-78,-89,-72,-68,-78,-73,-70,-72,-53,-72,-73
0,0.16,6.57,1.85,-87,-78,-89,-71,-71,-81,-79,-70,-69,-53,-77,-70
0,0.16,6.57,1.85,-78,-78,-88,-70,-69,-77,-76,-71,-72,-53,-72,-73
0,0.16,6.57,1.85,-86,-78,-89,-72,-72,-78,-80,-70,-68,-53,-78,-71
0,0.16,6.57,1.85,-87,-77,-89,-69,-69,-78,-73,-70,-72,-53,-78,-73
